date	pupularity	change
20151201	0	16.5331972051
20160101	0	0
20160201	0	4.47563760333
20160301	34	22.8922752869
20160401	36	0
20160501	26	0
20160601	17	0
20160701	12	21.5222227065
20160801	17	0
20160901	14	0
20161001	10	0
20161101	7	3.79628484969
20161201	14	0
20170101	7	0
20170201	12	0
20170301	2	0
